date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:06:39	3817/3817	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:34%20GMT	http://www.mathewmason.com/index.php?id=15&month=11&year=2008	site/indexdaa7.html	(from http://www.mathewmason.com/index.php?month=11&year=2008)
06:06:43	4200/4200	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:39%20GMT	http://www.mathewmason.com/index.php?id=13&month=9&year=2008	site/indexc24c.html	(from http://www.mathewmason.com/index.php?month=9&year=2008)
06:06:45	3817/3817	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:34%20GMT	http://www.mathewmason.com/index.php?month=11&year=2008&month=11&year=2008	site/index1212.html	(from http://www.mathewmason.com/index.php?month=11&year=2008)
06:06:46	3373/3373	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:36%20GMT	http://www.mathewmason.com/index.php?id=14&month=10&year=2008	site/indexc6dc.html	(from http://www.mathewmason.com/index.php?month=10&year=2008)
06:06:47	3373/3373	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:37%20GMT	http://www.mathewmason.com/index.php?month=10&year=2008&month=10&year=2008	site/index1415.html	(from http://www.mathewmason.com/index.php?month=10&year=2008)
06:06:49	4200/4200	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:43%20GMT	http://www.mathewmason.com/index.php?month=9&year=2008&month=9&year=2008	site/index4379.html	(from http://www.mathewmason.com/index.php?month=9&year=2008)
06:06:57	3657/3657	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:45%20GMT	http://www.mathewmason.com/index.php?id=12&month=8&year=2008	site/indexd137.html	(from http://www.mathewmason.com/index.php?month=8&year=2008)
06:06:57	4101/4101	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:46%20GMT	http://www.mathewmason.com/index.php?id=9&month=8&year=2008	site/index59c3.html	(from http://www.mathewmason.com/index.php?month=8&year=2008)
06:06:59	3662/3662	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:47%20GMT	http://www.mathewmason.com/index.php?id=8&month=8&year=2008	site/indexc259.html	(from http://www.mathewmason.com/index.php?month=8&year=2008)
06:07:04	5510/5510	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:49%20GMT	http://www.mathewmason.com/index.php?month=8&year=2008&month=8&year=2008	site/index39af.html	(from http://www.mathewmason.com/index.php?month=8&year=2008)
06:07:07	3566/3566	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:57%20GMT	http://www.mathewmason.com/index.php?topic=General&month=8&year=2008	site/index0f03.html	(from http://www.mathewmason.com/index.php?month=8&year=2008)
06:07:07	3332/3332	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:57%20GMT	http://www.mathewmason.com/index.php?topic=Humor&month=8&year=2008	site/index16c5.html	(from http://www.mathewmason.com/index.php?month=8&year=2008)
06:07:08	4808/4808	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:04%20GMT	http://www.mathewmason.com/index.php?month=10&year=2007&month=10&year=2007	site/index6c80.html	(from http://www.mathewmason.com/index.php?month=10&year=2007)
06:07:10	4808/4808	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:06:59%20GMT	http://www.mathewmason.com/index.php?id=7&month=10&year=2007	site/index22e5.html	(from http://www.mathewmason.com/index.php?month=10&year=2007)
06:07:17	7466/7466	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:07%20GMT	http://www.mathewmason.com/index.php?id=6&month=1&year=2007	site/index1f07.html	(from http://www.mathewmason.com/index.php?month=1&year=2007)
06:07:18	7466/7466	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:07%20GMT	http://www.mathewmason.com/index.php?month=1&year=2007&month=1&year=2007	site/index29cd.html	(from http://www.mathewmason.com/index.php?month=1&year=2007)
06:07:19	3512/3512	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:08%20GMT	http://www.mathewmason.com/index.php?id=9&topic=General	site/indexcb20.html	(from http://www.mathewmason.com/index.php?topic=General)
06:07:20	3512/3512	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:10%20GMT	http://www.mathewmason.com/index.php?topic=General&topic=General	site/indexd321.html	(from http://www.mathewmason.com/index.php?topic=General)
06:07:24	3732/3732	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:19%20GMT	http://www.mathewmason.com/index.php?id=16&month=12&year=2008&topic=Rant	site/index7627.html	(from http://www.mathewmason.com/index.php?month=12&year=2008&topic=Rant)
06:07:26	3278/3278	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:18%20GMT	http://www.mathewmason.com/index.php?topic=Humor&topic=Humor	site/index51be.html	(from http://www.mathewmason.com/index.php?topic=Humor)
06:07:28	3278/3278	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:18%20GMT	http://www.mathewmason.com/index.php?id=8&topic=Humor	site/indexff77.html	(from http://www.mathewmason.com/index.php?topic=Humor)
06:07:30	3732/3732	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:20%20GMT	http://www.mathewmason.com/index.php?month=12&year=2008&month=12&year=2008&topic=Rant	site/index439a.html	(from http://www.mathewmason.com/index.php?month=12&year=2008&topic=Rant)
06:07:32	4841/4841	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:28%20GMT	http://www.mathewmason.com/index.php?month=10&year=2007&month=10&year=2007&topic=Rant	site/index1d91.html	(from http://www.mathewmason.com/index.php?month=10&year=2007&topic=Rant)
06:07:32	4841/4841	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:26%20GMT	http://www.mathewmason.com/index.php?id=7&month=10&year=2007&topic=Rant	site/index3e7d.html	(from http://www.mathewmason.com/index.php?month=10&year=2007&topic=Rant)
06:07:34	3732/3732	U--MC-	200	updated ('OK')	text/html	date:Sat,%2021%20Nov%202015%2014:07:24%20GMT	http://www.mathewmason.com/index.php?topic=Rant&month=12&year=2008&topic=Rant	site/index7430.html	(from http://www.mathewmason.com/index.php?month=12&year=2008&topic=Rant)
